Molecule ChEMBL ID,#RO5 Violations,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID
CHEMBL1791402,1,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CCCCN1C(=O)[C@@H](NC(=O)[C@@H](N)Cc1cn(OC)c2ccccc12)[C@H](C)CC)C(=O)O,Activity,,,,0,CHEMBL974273,Inhibition of flag-tagged HDAC4 expressed in HEK293 cells upto 10,,,,,,,,,,,,,,,,,,
CHEMBL2018302,0,CN1CCc2c(c3ccccc3n2Cc2ccc(C(=O)NO)cc2)C1,IC50,>,30000,nM,1,CHEMBL2424316,Inhibition of human recombinant HDAC4 protein using Acetyl-Lys (trifluoroacetyl)-AMC as substrate,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL2417402,1,Scientific Literature,J Med Chem,2013,None
CHEMBL1213492,0,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,Ki,=,1050,nM,0,CHEMBL3598916,Inhibition of human HDAC4,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3596180,1,Scientific Literature,Bioorg Med Chem,2015,None
CHEMBL1767033,0,CNC(=O)/C(CCCCCCC(=O)Nc1ccc(N(C)C)cc1)=N\O,IC50,>,100000,nM,0,CHEMBL1767469,Inhibition of human HDAC4 using ArgHisLysLys(Ac) fluorogenic peptide as a substrate by fluorimetric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1765034,1,Scientific Literature,J Med Chem,2011,None
CHEMBL1767038,0,CNC(=O)/C(CCCCCCC(=O)Nc1cccc(-c2cccnc2)c1)=N\O,IC50,>,100000,nM,0,CHEMBL1767469,Inhibition of human HDAC4 using ArgHisLysLys(Ac) fluorogenic peptide as a substrate by fluorimetric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1765034,1,Scientific Literature,J Med Chem,2011,None
CHEMBL99,0,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,IC50,=,44,nM,0,CHEMBL1073572,Inhibition of HDAC4,B,BAO_0000357,single protein format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1159078,1,Scientific Literature,Bioorg Med Chem Lett,2010,None
CHEMBL2381521,0,CNC(=O)c1cccc(C(=O)NO)c1,IC50,>,33000,nM,0,CHEMBL2384805,Inhibition of HDAC4 (unknown origin) after 60 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL2380312,1,Scientific Literature,J Med Chem,2013,None
CHEMBL356066,0,O=C(/C=C/c1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO,IC50,=,5.82,nM,0,CHEMBL1634304,Inhibition of human HDAC4 by fluorimetric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1629537,1,Scientific Literature,J Med Chem,2010,None
CHEMBL1631915,0,COc1cc2cc(c1)COc1ccccc1NC(=O)[C@@H](CCCCCC(=O)NO)OC/C=C\2,IC50,=,284,nM,0,CHEMBL1634304,Inhibition of human HDAC4 by fluorimetric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1629537,1,Scientific Literature,J Med Chem,2010,None
CHEMBL1923284,0,O=C(CCCCCCC(=O)Nc1nc2ccccc2s1)NO,Inhibition,,,%,0,CHEMBL1925880,Inhibition of HDAC4 in human HL60 cells assessed as increase in histone H4 acetylation at 1 ug/ml after 24 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HL-60,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1921717,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3307654
CHEMBL1934900,2,O=C(NO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1ccc2ccc3cccc4ccc1c2c34,Ki,>,50000,nM,0,CHEMBL4007220,Inhibition of human HDAC4 using Boc-Lys(trifluoroacetyl)-AMC as substrate preincubated for 30 mins followed by substrate addition measured after 60 mins by trypsin-based fluorescence assay,A,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4004881,1,Scientific Literature,Bioorg Med Chem Lett,2017,None
CHEMBL1934905,2,O=C(NO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1ccc2ccccc2c1,Ki,>,50000,nM,0,CHEMBL4007220,Inhibition of human HDAC4 using Boc-Lys(trifluoroacetyl)-AMC as substrate preincubated for 30 mins followed by substrate addition measured after 60 mins by trypsin-based fluorescence assay,A,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4004881,1,Scientific Literature,Bioorg Med Chem Lett,2017,None
CHEMBL98,0,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3427757,0,NC(=O)C1CCCc2c(-c3cccs3)n[nH]c21,Inhibition,,,%,0,CHEMBL3430207,Inhibition of HDAC4 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3425433,1,Scientific Literature,Bioorg Med Chem Lett,2015,None
CHEMBL3427772,0,CC1(C)Cc2c(-c3ccc(Br)cc3)n[nH]c2C(C(N)=O)C1,Inhibition,,,%,0,CHEMBL3430207,Inhibition of HDAC4 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3425433,1,Scientific Literature,Bioorg Med Chem Lett,2015,None
CHEMBL3427775,0,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1800251,0,CC(=O)N(C)c1ccc(C(=O)CSc2nc(C)cc(O)n2)cc1,IC50,>,100000,nM,0,CHEMBL1804893,Inhibition of recombinant HDAC4 assessed as inhibition of fluorogenic aminocoumarin release from substrate by trypsin-coupled biochemical assay,B,BAO_0000357,single protein format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1800036,1,Scientific Literature,Bioorg Med Chem Lett,2011,None
CHEMBL2178766,3,O=C(NCCSSCCNC(=O)/C(Cc1c[nH]c2c(Br)cccc12)=N/O)/C(Cc1c[nH]c2c(Br)cccc12)=N/O,Inhibition,=,40,%,0,CHEMBL2188401,Inhibition of HDAC4 in human U937 cells at 5 uM by DNMTs assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,U-937,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL2177007,1,Scientific Literature,J Med Chem,2012,CHEMBL3308006
CHEMBL5086750,1,C/C=C1\NC(=O)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCSSCCCCCCC)OC(=O)[C@H](CCCCN)NC1=O,IC50,>,10000,nM,0,CHEMBL5030848,Inhibition of recombinant human N-terminal GST-tagged/C-terminal His-tagged HDAC4 (627 to 1084 residues) expressed in baculovirus infected Sf9 insect cells using fluorogenic substrate measured after 60 mins by FRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5030507,1,Scientific Literature,J Med Chem,2021,None
CHEMBL592719,1,O=C(CCCCC[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCCCCCCCC[C@@H](NC1=O)C(=O)N2)NO,IC50,=,5.5,nM,1,CHEMBL1073572,Inhibition of HDAC4,B,BAO_0000357,single protein format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1159078,1,Scientific Literature,Bioorg Med Chem Lett,2010,None
CHEMBL598363,1,O=C(CCCCC[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCCCCCCC[C@@H](NC1=O)C(=O)N2)NO,EC1000,=,92,nM,0,CHEMBL1073575,Inhibition of HDAC4 assessed as induction of p21 promotor activity by cell based assay,B,BAO_0000219,cell-based format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1159078,1,Scientific Literature,Bioorg Med Chem Lett,2010,None
CHEMBL589918,1,O=C(CCCCC[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCCCCCCCCCC[C@@H](NC1=O)C(=O)N2)NO,EC1000,=,2,nM,0,CHEMBL1073575,Inhibition of HDAC4 assessed as induction of p21 promotor activity by cell based assay,B,BAO_0000219,cell-based format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1159078,1,Scientific Literature,Bioorg Med Chem Lett,2010,None
CHEMBL2018302,0,CN1CCc2c(c3ccccc3n2Cc2ccc(C(=O)NO)cc2)C1,IC50,=,1100,nM,0,CHEMBL2340967,Inhibition of HDAC4 (unknown origin) assessed as fluorescence intensity measured after 60 mins incubation at room temperature by trypsin-free microfluidic lab-on-a-chip assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL2331470,1,Scientific Literature,J Med Chem,2013,None
CHEMBL2333339,0,O=C(NO)c1ccc(C(=O)NCCc2ccncc2)cc1,IC50,>,33330,nM,0,CHEMBL2340967,Inhibition of HDAC4 (unknown origin) assessed as fluorescence intensity measured after 60 mins incubation at room temperature by trypsin-free microfluidic lab-on-a-chip assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL2331470,1,Scientific Literature,J Med Chem,2013,None
CHEMBL149444,0,COc1ccc(S(=O)(=O)Nc2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)cc1OC,EC,=,10,uM,0,CHEMBL811364,Inhibition of acetylation of histone-4 in human T-24 cancer cells,F,BAO_0000219,cell-based format,None,None,None,T-24,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1145900,1,Scientific Literature,J Med Chem,2003,CHEMBL3307700
CHEMBL217546,0,O=C(CCCCSc1nc(-c2ccc(Cl)cc2)cc(=O)[nH]1)NO,IC50,=,0.001,ug.mL-1,0,CHEMBL908243,Inhibition of maize HD1-A (mean),B,BAO_0000357,single protein format,Zea mays,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1137599,1,Scientific Literature,Bioorg Med Chem Lett,2007,None
CHEMBL427910,1,Nc1cccc2cccc(NC(=O)CCCCSc3nc(-c4ccccc4)cc(=O)[nH]3)c12,Activity,=,97,%,0,CHEMBL936426,Inhibition of human HDAC4 in U937 cells assessed as residual activity at 5 uM,B,BAO_0000219,cell-based format,Homo sapiens,None,None,U-937,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1144847,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3308006
CHEMBL509944,0,CN(Cc1ccccc1)C(=O)c1ccc(C(O)C(F)(F)F)s1,Activity,,,,0,CHEMBL995562,Inhibition of wild type HDAC4 at 10 uM,B,BAO_0000357,single protein format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1150306,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL526459,0,O=C(c1ccc(P(=O)(O)O)s1)N1CCc2ccccc21,Activity,,,,0,CHEMBL995561,Inhibition of HDAC4GOF mutant at 10 uM,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1150306,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL447397,0,CCOC(=O)c1ccc(C(=O)C(F)(F)F)s1,IC50,=,320,nM,0,CHEMBL995558,Inhibition of wild type HDAC4 expressed in Escherichia coli,B,BAO_0000019,assay format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1150306,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL525529,0,O=C(c1ccc(C(=O)C(F)(F)F)s1)N1CCc2ccccc21,IC50,=,300,nM,0,CHEMBL995557,Inhibition of HDAC4GOF mutant expressed in Escherichia coli,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1150306,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL497123,0,COc1ccc(CNC(=O)c2ccc(C(=O)C(F)(F)F)s2)cc1,IC50,=,70,nM,0,CHEMBL995557,Inhibition of HDAC4GOF mutant expressed in Escherichia coli,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1150306,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL493782,0,CN(Cc1ccccc1)C(=O)c1cc(C(=O)C(F)(F)F)cs1,IC50,=,1700,nM,0,CHEMBL995558,Inhibition of wild type HDAC4 expressed in Escherichia coli,B,BAO_0000019,assay format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1150306,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL2387320,None,O=C(CCCCCCC(=O)NC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO)NO,Inhibition,,,%,0,CHEMBL2387802,Inhibition of HDAC4 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL2384983,1,Scientific Literature,Bioorg Med Chem Lett,2013,None
CHEMBL2333341,0,O=C(NO)c1ccc(C(=O)NCc2ccccc2)cc1,IC50,>,33330,nM,0,CHEMBL2340967,Inhibition of HDAC4 (unknown origin) assessed as fluorescence intensity measured after 60 mins incubation at room temperature by trypsin-free microfluidic lab-on-a-chip assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL2331470,1,Scientific Literature,J Med Chem,2013,None
CHEMBL2371802,1,CC[C@H](C)[C@@H]1NC(=O)[C@@H](Cc2ccc(OC)cc2)NC(=O)[C@H](CCCCCC(=O)C(F)(F)C(F)(F)F)NC(=O)[C@H]2CCCN2C1=O,IC50,,,nM,0,CHEMBL832782,Inhibition of human histone deacetylase 4 prepared from 293T cells; Not tested,B,BAO_0000219,cell-based format,Homo sapiens,None,None,293T,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1137993,1,Scientific Literature,Bioorg Med Chem Lett,2004,None
CHEMBL3215861,0,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1830397,0,CN(C)CC(C)(C)Cn1c(CC(C)(C)C)nc2cc(/C=C/C(=O)NO)ccc21,Ki,=,7.9,nM,0,CHEMBL1832523,Competitive inhibition of HDAC4 using KI-104 as substrate by fluorescence assay,B,BAO_0000357,single protein format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1828590,1,Scientific Literature,J Med Chem,2011,None
CHEMBL1767034,0,CNC(=O)/C(CCCCCCC(=O)Nc1ccc(-c2ccccc2)cc1)=N\O,IC50,>,100000,nM,0,CHEMBL1767469,Inhibition of human HDAC4 using ArgHisLysLys(Ac) fluorogenic peptide as a substrate by fluorimetric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1765034,1,Scientific Literature,J Med Chem,2011,None
CHEMBL1767039,0,CNC(=O)/C(CCCCCCC(=O)Nc1cccc(-c2ccc(Cl)nc2)c1)=N\O,IC50,=,58900,nM,0,CHEMBL1767469,Inhibition of human HDAC4 using ArgHisLysLys(Ac) fluorogenic peptide as a substrate by fluorimetric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1765034,1,Scientific Literature,J Med Chem,2011,None
CHEMBL1767040,1,CNC(=O)/C(CCCCCCC(=O)Nc1cccc(-c2cncc3cc(Cl)ccc23)c1)=N\O,IC50,>,100000,nM,0,CHEMBL1767469,Inhibition of human HDAC4 using ArgHisLysLys(Ac) fluorogenic peptide as a substrate by fluorimetric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1765034,1,Scientific Literature,J Med Chem,2011,None
CHEMBL1834371,0,O=C(NC(=S)NCc1cccs1)c1ccccc1,Activity,,,,0,CHEMBL1838710,Activation of HDAC4 using trifluoroacetyl-lysine containing fluorogenic substrate at 10 uM by spectrofluorometry,B,BAO_0000357,single protein format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1833857,1,Scientific Literature,Bioorg Med Chem Lett,2011,None
CHEMBL1836144,2,CC[C@H](C)[C@H]1NC(=O)[C@@H](CS)NC(=O)[C@@H](CCSC)NC(=O)C[C@@H](/C=C/CCS)OC(=O)C[C@@H]1O,IC50,=,42000,nM,0,CHEMBL1838190,Inhibition of recombinant human HDAC4 using Boc-L-Lys(epsilon-trifluoroacetyl)-AMC as substrate by two-step fluorogenic assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1833850,1,Scientific Literature,J Nat Prod,2011,None
CHEMBL1836042,2,CCCC[C@H]1NC(=O)C[C@@H](/C=C/CCS)OC(=O)C[C@H](O)[C@@H]([C@@H](C)CC)NC(=O)[C@@H](CS)NC1=O,IC50,=,18000,nM,0,CHEMBL1838190,Inhibition of recombinant human HDAC4 using Boc-L-Lys(epsilon-trifluoroacetyl)-AMC as substrate by two-step fluorogenic assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1833850,1,Scientific Literature,J Nat Prod,2011,None
CHEMBL1631918,0,COc1cc2cc(c1)COc1ccccc1NC(=O)[C@@H](CCCCCC(=O)NO)OCCC2,IC50,=,454,nM,0,CHEMBL1634304,Inhibition of human HDAC4 by fluorimetric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1629537,1,Scientific Literature,J Med Chem,2010,None
CHEMBL209551,0,CC(C)(C)OC(=O)N[C@@H](CCCCCS)C(=O)NC1CCCCC1,IC50,=,1140,nM,0,CHEMBL898810,Inhibition of human recombinant HDAC4 expressed in 293 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1137620,1,Scientific Literature,J Med Chem,2007,CHEMBL3307715
CHEMBL236129,0,O=C(N[C@@H](CCCCCS)C(=O)NC1CCCC1)OCc1ccccc1,IC50,=,130,nM,0,CHEMBL898810,Inhibition of human recombinant HDAC4 expressed in 293 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1137620,1,Scientific Literature,J Med Chem,2007,CHEMBL3307715
CHEMBL379049,0,CC(C)(C)OC(=O)N[C@@H](CCCCCS)C(=O)NC1CCCCCC1,IC50,=,840,nM,0,CHEMBL898810,Inhibition of human recombinant HDAC4 expressed in 293 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1137620,1,Scientific Literature,J Med Chem,2007,CHEMBL3307715
CHEMBL235263,0,CC(C)(C)OC(=O)N[C@@H](CCCCCS)C(=O)Nc1cnc2ccccc2c1,IC50,=,33,nM,0,CHEMBL898810,Inhibition of human recombinant HDAC4 expressed in 293 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1137620,1,Scientific Literature,J Med Chem,2007,CHEMBL3307715
CHEMBL235191,0,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL392747,1,COc1ccc(NCc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3N)cc2)cc1OC,Inhibition,<,50,%,0,CHEMBL900133,Inhibition of human recombinant HDAC4 at 20 uM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1138236,1,Scientific Literature,J Med Chem,2007,None
CHEMBL496924,0,CC(=O)c1ccc(C(=O)N[C@H](C)c2ccccc2)s1,Activity,,,,0,CHEMBL995561,Inhibition of HDAC4GOF mutant at 10 uM,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1150306,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL255805,0,Nc1ccc(-c2ccccc2)cc1NC(=O)c1cccnc1,IC50,>,50000,nM,0,CHEMBL947924,Inhibition of HDAC4,B,BAO_0000357,single protein format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1143185,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL235842,0,CC(=O)Nc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,IC50,>,10000,nM,0,CHEMBL947924,Inhibition of HDAC4,B,BAO_0000357,single protein format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1143185,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL484489,0,O=C(/C=C/c1ccc(Cl)cc1F)NCCCCCC(=O)NO,IC50,=,4.3,nM,0,CHEMBL960367,Inhibition of human recombinant HDAC4,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1137690,1,Scientific Literature,Eur J Med Chem,2009,None
CHEMBL462203,0,O=C1COc2ccccc2N1Cc1noc(-c2ccc(C(=O)C(F)(F)F)s2)n1,IC50,=,15,nM,0,CHEMBL953324,Inhibition of His-tagged HDAC4 catalytic domain expressed in Escherichia coli,B,BAO_0000019,assay format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1152136,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL471042,0,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL470843,0,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL343448,1,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL209453,0,Cc1cc(O)nc(SCC(=O)c2ccc(O)c(O)c2)n1,IC50,>,100000,nM,0,CHEMBL1804893,Inhibition of recombinant HDAC4 assessed as inhibition of fluorogenic aminocoumarin release from substrate by trypsin-coupled biochemical assay,B,BAO_0000357,single protein format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1800036,1,Scientific Literature,Bioorg Med Chem Lett,2011,None
CHEMBL1800377,0,Cc1cc(O)nc(SCC(=O)c2ccc3c(c2)OCCO3)n1,IC50,>,100000,nM,0,CHEMBL1804893,Inhibition of recombinant HDAC4 assessed as inhibition of fluorogenic aminocoumarin release from substrate by trypsin-coupled biochemical assay,B,BAO_0000357,single protein format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1800036,1,Scientific Literature,Bioorg Med Chem Lett,2011,None
CHEMBL1800379,0,Cc1cc(O)nc(SCC(=O)c2cccs2)n1,IC50,>,100000,nM,0,CHEMBL1804893,Inhibition of recombinant HDAC4 assessed as inhibition of fluorogenic aminocoumarin release from substrate by trypsin-coupled biochemical assay,B,BAO_0000357,single protein format,None,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1800036,1,Scientific Literature,Bioorg Med Chem Lett,2011,None
CHEMBL217494,0,O=C(CCCCSc1nc(-c2ccccc2)cc(=O)[nH]1)NO,Inhibition,=,0,%,0,CHEMBL909994,Inhibition of HDAC4 in ZR75.1 cell at 5 uM,B,BAO_0000357,single protein format,Homo sapiens,None,None,ZR-75-1,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1137389,1,Scientific Literature,J Med Chem,2006,CHEMBL3307615
CHEMBL493785,0,O=C(NCC1CCCCC1)c1cccc(C(=O)C(F)(F)F)c1,Activity,,,,0,CHEMBL995561,Inhibition of HDAC4GOF mutant at 10 uM,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1150306,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
CHEMBL493784,0,O=C(c1ccc(C(=O)C(F)(F)F)[nH]1)N1CCc2ccccc21,Activity,,,,0,CHEMBL995561,Inhibition of HDAC4GOF mutant at 10 uM,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL3524,Histone deacetylase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1150306,1,Scientific Literature,Bioorg Med Chem Lett,2008,None
