Molecule ChEMBL ID,#RO5 Violations,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID
CHEMBL1760911,0,O=C(CCCC1CCN(S(=O)(=O)c2ccccc2)CC1)NO,Inhibition,=,23,%,CHEMBL1763792,Inhibition of HDAC in human HeLa cells at 0.1 uM by fluorescent activity assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1759961,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3308376
CHEMBL1760914,0,O=C(CCCC1CCN(C(=O)Nc2ccccc2)CC1)NO,Inhibition,=,53,%,CHEMBL1763792,Inhibition of HDAC in human HeLa cells at 0.1 uM by fluorescent activity assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1759961,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3308376
CHEMBL1760929,0,O=C(CCCCCC1CCN(C(=O)NCc2ccccc2)CC1)NO,Inhibition,=,20,%,CHEMBL1763792,Inhibition of HDAC in human HeLa cells at 0.1 uM by fluorescent activity assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1759961,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3308376
CHEMBL1760908,0,O=C(CCN1CCN(C(=O)c2ccccc2)CC1)NO,Inhibition,=,3,%,CHEMBL1763793,Inhibition of HDAC in human HeLa cells at 1 uM by fluorescent activity assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1759961,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3308376
CHEMBL1760914,0,O=C(CCCC1CCN(C(=O)Nc2ccccc2)CC1)NO,Inhibition,=,81,%,CHEMBL1763793,Inhibition of HDAC in human HeLa cells at 1 uM by fluorescent activity assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1759961,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3308376
CHEMBL1760915,0,O=C(CCCC1CCN(C(=O)NCc2ccccc2)CC1)NO,Inhibition,=,69,%,CHEMBL1763793,Inhibition of HDAC in human HeLa cells at 1 uM by fluorescent activity assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1759961,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3308376
CHEMBL1760787,0,O=C(CN1CCN(C(=O)Cc2ccccc2)CC1)NO,Inhibition,=,6,%,CHEMBL1763794,Inhibition of HDAC in human HeLa cells at 10 uM by fluorescent activity assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1759961,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3308376
CHEMBL1760916,0,O=C(CCCN1CCN(S(=O)(=O)Cc2ccccc2)CC1)NO,Inhibition,<,10,%,CHEMBL1763794,Inhibition of HDAC in human HeLa cells at 10 uM by fluorescent activity assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1759961,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3308376
CHEMBL1760783,0,O=C(CC1CCN(C(=O)c2ccccc2)CC1)NO,Inhibition,=,41,%,CHEMBL1763795,Inhibition of HDAC in human HeLa cells at 50 uM by fluorescent activity assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1759961,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3308376
CHEMBL1760917,0,O=C(CCCN1CCN(S(=O)(=O)c2ccccc2)CC1)NO,Inhibition,=,50,%,CHEMBL1763795,Inhibition of HDAC in human HeLa cells at 50 uM by fluorescent activity assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1759961,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3308376
CHEMBL1760910,0,O=C(CCCC1CCN(S(=O)(=O)Cc2ccccc2)CC1)NO,IC50,=,840,nM,CHEMBL1763796,Inhibition of HDAC in human HeLa cells by fluorescent activity assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1759961,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3308376
CHEMBL140505,0,COc1ccccc1NCCNCc1ccc(/C=C/C(=O)NO)cc1,IC50,=,111,nM,CHEMBL695138,Inhibitory activity against histone deacetylase (HDAC) enzyme obtained from H1299 human lung carcinoma cell lysates,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1145132,1,Scientific Literature,J Med Chem,2003,None
CHEMBL55895,0,O=C(CCCc1ccccc1)NO,Inhibition,,,%,CHEMBL1680142,Inhibition of HDAC in human HeLa cells assessed as acetylation of histone H2A after 24 hrs by immunofluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1671826,1,Scientific Literature,ACS Med Chem Lett,2011,CHEMBL3308376
CHEMBL1793973,1,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](c2cn(OC)c3ccccc3c2=O)NC1=O,IC50,=,86,nM,CHEMBL857631,Inhibitory activity against histone deacetylase (HDAC) enzyme derived from partially purified extracts of human HeLa cells using [3H]11 as radioligand,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1133988,1,Scientific Literature,Bioorg Med Chem Lett,2001,CHEMBL3308376
CHEMBL1688187,0,O=C(CCCCCN1C(=O)c2ccccc2Sc2ccccc21)NO,Ratio,=,1998,,CHEMBL1696270,Inhibition of HDAC activity in human NB4 cells assessed as maximum acetylated tubulin at EC50 concentration after 24 hrs by Western blot analysis relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NB-4,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1687690,1,Scientific Literature,ACS Med Chem Lett,2010,CHEMBL3308423
CHEMBL1798008,1,CC[C@H](C)[C@@H](CN1Cc2cc(OCC(=O)NO)ccc2C[C@H]1C(=O)Nc1ccc(OC)cc1)NC(=O)CC(C)(C)C,IC50,=,297,nM,CHEMBL1799170,Inhibition of HDAC in human HeLa cell nuclear extract after 30 mins by fluorescence microplate reader,B,BAO_0000224,protein format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1795318,1,Scientific Literature,J Med Chem,2011,CHEMBL3308376
CHEMBL1688188,0,O=C(CCCCCN1C(=O)c2ccccc2Nc2ccc(Cl)cc21)NO,Inhibition,=,20,%,CHEMBL1696264,Inhibition of HDAC activity in human HeLa cells at 0.1 uM after 24 hrs,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1687690,1,Scientific Literature,ACS Med Chem Lett,2010,CHEMBL3308376
CHEMBL1688189,0,O=C(CCCCCN1C(=O)c2ccccc2S(=O)(=O)c2ccccc21)NO,EC50,=,500,nM,CHEMBL1696265,Inhibition of HDAC activity in human NB4 cells assessed as acetylation of histone H3 after 24 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NB-4,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1687690,1,Scientific Literature,ACS Med Chem Lett,2010,CHEMBL3308423
CHEMBL1688192,0,O=C(CCCCCN1C(=O)c2ccccc2Oc2ccccc21)NO,EC50,=,6240,nM,CHEMBL1696265,Inhibition of HDAC activity in human NB4 cells assessed as acetylation of histone H3 after 24 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NB-4,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1687690,1,Scientific Literature,ACS Med Chem Lett,2010,CHEMBL3308423
CHEMBL1688190,0,COc1ccc2c(c1)N(CCCCCC(=O)NO)C(=O)c1ccccc1N2,EC50,=,280,nM,CHEMBL1696267,Inhibition of HDAC activity in human NB4 cells assessed as acetylation of histone H4 after 24 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NB-4,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1687690,1,Scientific Literature,ACS Med Chem Lett,2010,CHEMBL3308423
CHEMBL1688188,0,O=C(CCCCCN1C(=O)c2ccccc2Nc2ccc(Cl)cc21)NO,Ratio,=,78,,CHEMBL1696268,Inhibition of HDAC activity in human NB4 cells assessed as maximum acetylation of histone H4 at EC50 concentration after 24 hrs by Western blot analysis relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NB-4,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1687690,1,Scientific Literature,ACS Med Chem Lett,2010,CHEMBL3308423
CHEMBL1688184,0,O=C(CCCCCN1C(=O)c2ccccc2S(=O)(=O)c2ccc(Cl)cc21)NO,Ratio,=,8847,,CHEMBL1696270,Inhibition of HDAC activity in human NB4 cells assessed as maximum acetylated tubulin at EC50 concentration after 24 hrs by Western blot analysis relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NB-4,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1687690,1,Scientific Literature,ACS Med Chem Lett,2010,CHEMBL3308423
CHEMBL112148,1,O=C(CCCCCCOc1ccc(-c2ccccc2)cc1)C(F)(F)F,IC50,=,2900,nM,CHEMBL694958,Inhibitory activity against Histone deacetylase (HDAC) in K 562 erythroleukemia cells,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1136345,1,Scientific Literature,Bioorg Med Chem Lett,2003,None
CHEMBL195581,0,O=C(CCCCCC(=O)Nc1ccccc1)NCCS,IC50,=,2500,nM,CHEMBL876995,In vitro inhibitory concentration against Histone deacetylase; Control value 0.06 uM,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1143516,1,Scientific Literature,Bioorg Med Chem Lett,2005,None
CHEMBL178202,0,O=C(CS)NCCCCCC(=O)Nc1cnc2ccccc2c1,IC50,=,1100,nM,CHEMBL876995,In vitro inhibitory concentration against Histone deacetylase; Control value 0.06 uM,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1143516,1,Scientific Literature,Bioorg Med Chem Lett,2005,None
CHEMBL99,0,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,Inhibition,,,%,CHEMBL1664189,Inhibition of HDAC in human PC3 cells at 1 uM after 10 mins by fluorometric assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PC-3,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1649346,1,Scientific Literature,Eur J Med Chem,2011,CHEMBL3307570
CHEMBL538712,0,CN(C)c1ccc(-c2ccc(/C=C/C(=O)NO)cc2)cc1,Activity,,,,CHEMBL1036486,Inhibition of HDAC in human IGROV1 cells assessed as p53 acetylation at IC80 after 48 hrs by Western blot,B,BAO_0000219,cell-based format,Homo sapiens,None,None,IGROV-1,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1158371,1,Scientific Literature,Eur J Med Chem,2009,CHEMBL3307502
CHEMBL438522,0,Cc1ccc(S(=O)(=O)N2CCN(c3ncc(/C=C/C(=O)NO)s3)CC2)cc1,IC50,=,550,nM,CHEMBL923825,Inhibition of HDAC activity in HeLa cell nuclear extract by fluorescent assay,B,BAO_0000224,protein format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1140461,1,Scientific Literature,Bioorg Med Chem Lett,2007,CHEMBL3308376
CHEMBL251381,0,O=C(NO)c1cnc(N2CCN(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)CC2)s1,IC50,=,400,nM,CHEMBL923825,Inhibition of HDAC activity in HeLa cell nuclear extract by fluorescent assay,B,BAO_0000224,protein format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1140461,1,Scientific Literature,Bioorg Med Chem Lett,2007,CHEMBL3308376
CHEMBL146202,0,O=C(CCCCCN1C(=O)c2ccccc2C1=O)NO,AC50,=,7500,nM,CHEMBL694905,Induction of p21 using Histone deacetylase inhibitors,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1136015,1,Scientific Literature,J Med Chem,2002,None
CHEMBL1955942,0,O=C(/C=C/c1ccc2c(c1)OCO2)NCCCCCC(=O)NO,IC50,=,29,nM,CHEMBL1960758,Inhibition of HDAC expressed in human HeLa cells after 1 hr by fluorescence analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1955831,1,Scientific Literature,Bioorg Med Chem Lett,2012,CHEMBL3308376
CHEMBL1793973,1,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](c2cn(OC)c3ccccc3c2=O)NC1=O,IC50,=,1,ug.mL-1,CHEMBL694955,Inhibition of [3H]-Apicidin A binding to Histone deacetylase of chick liver extract,B,BAO_0000019,assay format,Gallus gallus,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1133119,1,Scientific Literature,J Med Chem,2000,None
CHEMBL1163778,0,C[C@H](CCCCC(=O)NO)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C,Activity,,,,CHEMBL1166156,Inhibition of HDAC in human SCC4 cells assessed as increase in tubulin acetylation at 1 uM after 24 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Hoplobatrachus tigerinus,None,None,SCC-4,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1165922,1,Scientific Literature,Bioorg Med Chem,2010,CHEMBL3308803
CHEMBL1165304,1,C[C@H](CCCCNC(=O)CBr)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C,Activity,,,,CHEMBL1166156,Inhibition of HDAC in human SCC4 cells assessed as increase in tubulin acetylation at 1 uM after 24 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Hoplobatrachus tigerinus,None,None,SCC-4,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1165922,1,Scientific Literature,Bioorg Med Chem,2010,CHEMBL3308803
CHEMBL264422,3,Nc1ccccc1NC(=O)c1ccc(CNC(=O)CCCCCCC(=O)NCCCNCCCCNCCC(c2ccccc2)c2ccccc2)cc1,Inhibition,=,66.9,%,CHEMBL1025173,Inhibition of HDAC from human HeLa cells assessed as of histone H3 acetylation at 5 uM,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1158462,1,Scientific Literature,J Med Chem,2009,CHEMBL3308376
CHEMBL475631,0,CC(=O)SCC(=O)c1ccc(NS(=O)(=O)c2ccc3ccccc3c2)nc1,EC50,=,42,nM,CHEMBL946689,Inhibition of histone deacetylase in human HeLa cells assessed as induction of histone H3 hyperacetylation,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1141002,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3308376
CHEMBL259715,0,CC(C)(C)c1ccc(CNCCCCNCCCNC(=O)CCCCCC(=O)NO)cc1,FC,=,253,,CHEMBL1025184,Inhibition of HDAC from human HeLa cells assessed as fold induction of alpha tubulin acetylation,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1158462,1,Scientific Literature,J Med Chem,2009,CHEMBL3308376
CHEMBL479971,0,CCSC(=S)SCC(=O)c1ccc(CC(=O)NCc2ccccc2)s1,Activity,,,,CHEMBL950539,Inhibition of HDAC in human RKO cells assessed as induction of histone H3 serine 10 phosphorylation at 1 to 10 uM after 24 hrs by Western blotting,B,BAO_0000219,cell-based format,Homo sapiens,None,None,RKO,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1155020,1,Scientific Literature,J Med Chem,2008,CHEMBL3307731
CHEMBL481136,0,CCOC(=S)SCC(=O)c1ccc(NC(C)=O)cc1,Activity,,,,CHEMBL950540,Inhibition of HDAC in human RKO cells assessed as induction of histone H3 lysine 1 to 20 hyperacetylation at 1 to 10 uM after 24 hrs by Western blotting,B,BAO_0000219,cell-based format,Homo sapiens,None,None,RKO,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1155020,1,Scientific Literature,J Med Chem,2008,CHEMBL3307731
CHEMBL1091487,0,COc1ccc(NC(=O)CCCCC(=O)NO)cc1,IC50,=,32,nM,CHEMBL1116924,Induction of HDAC-mediated histone acetylation in human Caco-2 cells at 5 uM after 6 hrs by indirect ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Caco-2,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1156269,1,Scientific Literature,J Med Chem,2010,CHEMBL3307519
CHEMBL98,0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1076794,0,Cc1ccccc1NC(=O)CCCCC(=O)NO,Activity,,,,CHEMBL1116928,Induction of HDAC-mediated histone acetylation in human HepG2 cells at 5 uM after 6 hrs by indirect ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1156269,1,Scientific Literature,J Med Chem,2010,CHEMBL3307718
CHEMBL1091487,0,COc1ccc(NC(=O)CCCCC(=O)NO)cc1,Activity,,,,CHEMBL1116928,Induction of HDAC-mediated histone acetylation in human HepG2 cells at 5 uM after 6 hrs by indirect ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1156269,1,Scientific Literature,J Med Chem,2010,CHEMBL3307718
CHEMBL1093041,0,CCc1cccc(NC(=O)CCCCC(=O)NO)c1,Activity,,,,CHEMBL1116929,Induction of HDAC-mediated histone hyperacetylation in human HepG2 cells at 5 uM after 6 hrs by indirect ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1156269,1,Scientific Literature,J Med Chem,2010,CHEMBL3307718
CHEMBL1093358,0,Cc1cccc(C)c1NC(=O)CCCCC(=O)NO,Activity,,,,CHEMBL1116930,Induction of HDAC-mediated alpha-tubulin acetylation in human HepG2 cells at 5 uM after 6 hrs by indirect ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HepG2,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1156269,1,Scientific Literature,J Med Chem,2010,CHEMBL3307718
CHEMBL1164599,2,CC[C@H](C)[C@H]1CC(=O)NCC(=O)N[C@@H](CCCCCC(=O)O)C(=O)N[C@@H](Cc2cc3ccccc3[nH]2)C(=O)N1,IC50,=,300,nM,CHEMBL1166734,Inhibition of HDAC in human HeLa cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1165890,1,Scientific Literature,Eur J Med Chem,2010,CHEMBL3308376
CHEMBL1165800,1,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1173194,1,CCCCCCCC(=O)SCC/C=C/[C@@H]1CC(=O)NCc2nc(cs2)C2=N[C@@H](CS2)C(=O)N[C@@H](C(C)C)C(=O)O1,Inhibition,,,%,CHEMBL1177031,Inhibition of HDAC in human NB4 cells assessed as increase in histone H3 acetylation at 5 uM after 24 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NB-4,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1177705,1,Scientific Literature,J Med Chem,2010,CHEMBL3308423
CHEMBL596736,0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3930226,0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3907094,0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2309507,1,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL596761,0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL408513,0,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,Inhibition,,,%,CHEMBL3600009,Inhibition of HDAC class 1 in human Huh-luc/neo7 cells assessed as histone H3 acetylation at 1 uM after 1 to 3 hrs by Western blotting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL3596169,1,Scientific Literature,Bioorg Med Chem Lett,2015,None
CHEMBL1243290,0,O=C(CCCCc1cc(C(=O)O)no1)Nc1ccccc1,Inhibition,=,0,%,CHEMBL1246056,Inhibition of HDAC in human HeLa cells at 0.1 uM after 15 mins,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1240475,1,Scientific Literature,Eur J Med Chem,2010,CHEMBL3308376
CHEMBL1093358,0,Cc1cccc(C)c1NC(=O)CCCCC(=O)NO,IC50,=,615,nM,CHEMBL1116924,Induction of HDAC-mediated histone acetylation in human Caco-2 cells at 5 uM after 6 hrs by indirect ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Caco-2,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL1156269,1,Scientific Literature,J Med Chem,2010,CHEMBL3307519
CHEMBL98,0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3605503,0,Nc1ccccc1NC(=O)c1ccc(CNC2=NC[C@H](c3ccccc3)O2)cc1,Inhibition,,,%,CHEMBL3606790,Inhibition of HDAC in human U937 cells assessed as reduction in cyclin E expression in at 10 uM incubated for 24 hrs by Western blotting method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,U-937,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL3603817,1,Scientific Literature,J Med Chem,2015,CHEMBL3308006
CHEMBL3577694,2,CN1c2ccc(NCc3ccc(-c4noc(CCCCCCC(=O)NO)n4)cc3)cc2C(=O)N2CCc3c([nH]c4ccc(O)cc34)C21,Inhibition,,,%,CHEMBL3580087,Inhibition of HDAC in human HCT116 cells assessed as induction of histone H3 hyperacetylation at 2.5 to 5 uM after 24 to 48 hrs by Western blot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HCT-116,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL3576845,1,Scientific Literature,ACS Med Chem Lett,2015,CHEMBL3308372
CHEMBL99,0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL98,0,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL394888,0,O=C(Cc1ccccc1)NCc1ccc2cc(C(=O)NO)sc2c1,Inhibition,=,60,%,CHEMBL2406371,Inhibition of HDAC (unknown origin) at 0.1 uM,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL2401613,1,Scientific Literature,Bioorg Med Chem Lett,2013,None
CHEMBL2403470,0,N[C@@H](C(=O)Nc1ccc2cc(C(=O)NO)sc2c1)c1ccccc1,Inhibition,=,70,%,CHEMBL2406371,Inhibition of HDAC (unknown origin) at 0.1 uM,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL2401613,1,Scientific Literature,Bioorg Med Chem Lett,2013,None
CHEMBL2403464,0,O=C(Cc1ccsc1)Nc1ccc2cc(C(=O)NO)sc2c1,Inhibition,=,73,%,CHEMBL2406371,Inhibition of HDAC (unknown origin) at 0.1 uM,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL2401613,1,Scientific Literature,Bioorg Med Chem Lett,2013,None
CHEMBL2403456,0,CN(C(=O)CCc1ccccc1)c1ccc2cc(C(=O)NO)sc2c1,Inhibition,=,21,%,CHEMBL2406371,Inhibition of HDAC (unknown origin) at 0.1 uM,B,BAO_0000224,protein format,Homo sapiens,None,None,None,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL2401613,1,Scientific Literature,Bioorg Med Chem Lett,2013,None
CHEMBL2418586,0,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)N[C@H]1CO1)C(=O)OC2,Inhibition,=,15,%,CHEMBL2422862,Inhibition of HDAC in human K562 cells using Boc-Lys[Ac]-AMC as substrate at 10 uM incubated for 10 mins prior to substrate addition measured after 80 mins by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,K562,None,CHEMBL2093865,Histone deacetylase,Homo sapiens,PROTEIN FAMILY,CHEMBL2417359,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3308378
